Customer_ID,Age,Income,Gender,Education,City,Region,Signup_Date,Signup_Channel,Churned
749,49,16000.0,Male,High School,Colpetty,North,2023-01-20,Offline,1
750,66,11000.0,Male,High School,Kottawa,East,2023-02-15,Referral,0
751,52,14000.0,Female,Bachelor,Aluthkade,North,2023-05-07,Offline,0
752,61,11000.0,Male,High School,Union Place,North,2023-02-27,Online,0
753,55,14000.0,Female,Bachelor,Colombo,North,2023-04-21,Referral,1
754,43,37000.0,Female,High School,Aluthkade,North,2023-05-09,,0
755,28,14000.0,Male,Bachelor,Kottawa,East,2030-01-01,Offline,1
756,52,82000.0,Male,PhD,Piliyandala,South,2023-03-25,Offline,0
757,25,28000.0,Male,Master,Colpetty,North,2023-03-11,Online,1
758,63,24000.0,Female,PhD,Kolonnawa,North,2023-01-08,Referral,1
759,31,14000.0,Male,PhD,Ratmalana,South,2023-01-29,Online,0
760,27,31000.0,Female,High School,Colpetty,North,2023-04-22,Online,0
761,19,17000.0,Male,Bachelor,Aluthkade,North,2023-05-11,Online,1
762,63,23000.0,Male,Master,Kolonnawa,North,2023-04-18,Referral,0
763,26,79000.0,Female,High School,Wellawatthe,West,2023-04-19,Online,0
764,20,21000.0,Female,High School,Thimbirigasyaya,West,2023-01-20,Online,1
765,38,39000.0,Female,High School,Havelock,West,2023-03-14,Online,0
766,43,15000.0,Female,PhD,Avissawella,East,2023-01-04,Online,1
767,25,22000.0,Female,Bachelor,Union Place,North,2023-01-19,Offline,1
768,65,53000.0,Female,Bachelor,Thimbirigasyaya,West,2023-04-12,,0
769,19,16000.0,Female,Master,Polgasowita,South,2023-05-21,Offline,0
770,23,55000.0,Female,Bachelor,Moratuwa,South,2023-05-21,Online,0
771,45,31000.0,Male,Bachelor,Union Place,North,2023-03-27,Referral,1
772,46,17000.0,Female,High School,Ratmalana,South,2023-02-21,Offline,0
773,43,30000.0,Female,High School,Piliyandala,South,2023-04-21,Offline,1
774,42,36000.0,Male,PhD,Kesbewa,South,2023-04-19,Offline,0
775,29,30000.0,Female,High School,Kesbewa,South,2023-03-27,Offline,0
776,22,10000.0,Male,High School,Moratuwa,South,2023-02-12,Referral,0
777,51,15000.0,Male,High School,Thimbirigasyaya,West,2023-02-11,Online,0
778,65,19000.0,Female,High School,Havelock,West,2023-03-31,Offline,0
779,54,21000.0,Male,PhD,Aluthkade,North,2023-04-25,Referral,0
780,32,30000.0,Female,High School,Dehiwala,West,2023-01-26,Offline,0
781,61,24000.0,Male,Master,Kottawa,East,2023-02-12,Online,0
782,53,11000.0,Male,Master,Colpetty,North,2023-03-18,Offline,0
783,32,27000.0,Male,Master,Kotte,East,2023-05-17,Referral,1
784,60,30000.0,Female,Master,Moratuwa,South,2023-01-20,Online,0
785,65,29000.0,Female,High School,Dehiwala,West,2023-02-08,Referral,0
786,40,38000.0,Male,Master,Colpetty,North,2023-01-12,Online,1
787,23,33000.0,Male,High School,Kottawa,East,2023-01-11,Online,0
788,63,28000.0,Female,PhD,Polgasowita,South,2023-02-11,Online,1
789,67,21000.0,Female,Master,Union Place,North,2023-01-11,Offline,0
790,61,10000.0,Male,Bachelor,Avissawella,East,2023-02-07,Referral,0
791,60,27000.0,Male,Master,Pamankada,West,2023-04-08,Referral,1
792,62,24000.0,Female,Master,Union Place,North,2023-01-19,Referral,0
793,38,25000.0,Female,High School,Bambalapitiya,West,2023-05-14,Online,1
794,40,12000.0,Female,Master,Dehiwala,West,2023-04-26,Offline,0
795,60,13000.0,Female,Bachelor,Padukka,East,2023-04-23,Online,1
796,33,37000.0,Female,High School,Bambalapitiya,West,2023-03-06,Referral,1
797,64,22000.0,Male,High School,Kottawa,East,2023-04-09,Offline,0
798,32,31000.0,Female,PhD,Colpetty,North,2023-03-13,Offline,1
799,42,22000.0,Male,PhD,Kesbewa,South,2023-02-21,Offline,0
800,53,22000.0,Female,Master,Bambalapitiya,West,2023-04-28,Referral,1
